11.36,17.6,2,11.6,17.6,2.2,11.6,17.6,1.2
11.36,17.6,2,10.4,17.6,2.2,11.6,17.6,2.2
10.4,17.4,0,10.4,18.6,0,11.6,17.4,0
10.4,17.4,0,10.4,17.4,1.2,10.4,18.6,0
9,16,1.2,9,16,0,10.2,16,0
9.96,16,1.2,9,16,1.2,10.2,16,0
9.96,16,2,9.96,16,1.2,10.2,16,0
10.2,16,2.2,9.96,16,2,10.2,16,0
10.2,16,2.2,10.2,16,0,10.2,16.2,1.2
10.2,16.2,1.2,10.2,16.2,2.2,10.2,16,2.2
10.2,16.2,2.2,9,16.2,2.2,10.2,16,2.2
9,16.2,2.2,9,16,2.2,10.2,16,2.2
9,16,2.2,9,16,2,10.2,16,2.2
9,16,2,9.96,16,2,10.2,16,2.2
9,16.2,2,9.96,16,2,9,16,2
9,16,2,9,16,2.2,9,16.2,2
9,16.2,2,9,16,2.2,9,16.2,2.2
9,16.2,2,9,16.2,2.2,9.96,16.2,2
9.96,16.2,2,9.96,16,2,9,16.2,2
9.96,16.2,2,9.96,16.2,1.2,9.96,16,2
9.96,16,2,9.96,16.2,1.2,9.96,16,1.2
9.96,16,1.2,9.96,16.2,1.2,9,17.2,1.2
9,16,1.2,9.96,16,1.2,9,17.2,1.2
9,17.2,0,9,16,1.2,9,17.2,1.2
9,17.2,0,9,17.2,1.2,10.2,17.2,0
10.2,16,0,9,17.2,0,10.2,17.2,0
10.2,16.2,1.2,10.2,16,0,10.2,17.2,0
10.2,17.2,1.2,10.2,16.2,1.2,10.2,17.2,0
10.2,17.2,0,9,17.2,1.2,10.2,17.2,1.2
9,17.2,1.2,9.96,16.2,1.2,10.2,17.2,1.2
10.2,17.2,1.2,9.96,16.2,1.2,10.2,16.2,1.2
9.96,16.2,2,10.2,16.2,1.2,9.96,16.2,1.2
9.96,16.2,2,10.2,16.2,2.2,10.2,16.2,1.2
9.96,16.2,2,9,16.2,2.2,10.2,16.2,2.2
9,16,0,9,17.2,0,10.2,16,0
9,16,0,9,16,1.2,9,17.2,0
10.4,16,1.2,10.4,16,0,11.6,16,0
11.36,16,1.2,10.4,16,1.2,11.6,16,0
11.36,16,2,11.36,16,1.2,11.6,16,0
11.6,16,2.2,11.36,16,2,11.6,16,0
11.6,16,2.2,11.6,16,0,11.6,16.2,1.2
11.6,16.2,1.2,11.6,16.2,2.2,11.6,16,2.2
11.6,16.2,2.2,10.4,16.2,2.2,11.6,16,2.2
10.4,16.2,2.2,10.4,16,2.2,11.6,16,2.2
10.4,16,2.2,10.4,16,2,11.6,16,2.2
10.4,16,2,11.36,16,2,11.6,16,2.2
10.4,16.2,2,11.36,16,2,10.4,16,2
10.4,16,2,10.4,16,2.2,10.4,16.2,2
10.4,16.2,2,10.4,16,2.2,10.4,16.2,2.2
10.4,16.2,2,10.4,16.2,2.2,11.36,16.2,2
11.36,16.2,2,11.36,16,2,10.4,16.2,2
11.36,16.2,2,11.36,16.2,1.2,11.36,16,2
11.36,16,2,11.36,16.2,1.2,11.36,16,1.2
11.36,16,1.2,11.36,16.2,1.2,10.4,17.2,1.2
10.4,16,1.2,11.36,16,1.2,10.4,17.2,1.2
10.4,17.2,0,10.4,16,1.2,10.4,17.2,1.2
10.4,17.2,0,10.4,17.2,1.2,11.6,17.2,0
11.6,16,0,10.4,17.2,0,11.6,17.2,0
11.6,16.2,1.2,11.6,16,0,11.6,17.2,0
11.6,17.2,1.2,11.6,16.2,1.2,11.6,17.2,0
11.6,17.2,0,10.4,17.2,1.2,11.6,17.2,1.2
10.4,17.2,1.2,11.36,16.2,1.2,11.6,17.2,1.2
11.6,17.2,1.2,11.36,16.2,1.2,11.6,16.2,1.2
11.36,16.2,2,11.6,16.2,1.2,11.36,16.2,1.2
11.36,16.2,2,11.6,16.2,2.2,11.6,16.2,1.2
11.36,16.2,2,10.4,16.2,2.2,11.6,16.2,2.2
10.4,16,0,10.4,17.2,0,11.6,16,0
10.4,16,0,10.4,16,1.2,10.4,17.2,0
9,13.4,1.2,9,13.4,0,10.2,13.4,0
9.96,13.4,1.2,9,13.4,1.2,10.2,13.4,0
9.96,13.4,2,9.96,13.4,1.2,10.2,13.4,0
10.2,13.4,2.2,9.96,13.4,2,10.2,13.4,0
10.2,13.4,2.2,10.2,13.4,0,10.2,13.6,1.2
10.2,13.6,1.2,10.2,13.6,2.2,10.2,13.4,2.2
10.2,13.6,2.2,9,13.6,2.2,10.2,13.4,2.2
9,13.6,2.2,9,13.4,2.2,10.2,13.4,2.2
9,13.4,2.2,9,13.4,2,10.2,13.4,2.2
9,13.4,2,9.96,13.4,2,10.2,13.4,2.2
9,13.6,2,9.96,13.4,2,9,13.4,2
9,13.4,2,9,13.4,2.2,9,13.6,2
9,13.6,2,9,13.4,2.2,9,13.6,2.2
9,13.6,2,9,13.6,2.2,9.96,13.6,2
9.96,13.6,2,9.96,13.4,2,9,13.6,2
9.96,13.6,2,9.96,13.6,1.2,9.96,13.4,2
9.96,13.4,2,9.96,13.6,1.2,9.96,13.4,1.2
9.96,13.4,1.2,9.96,13.6,1.2,9,14.6,1.2
9,13.4,1.2,9.96,13.4,1.2,9,14.6,1.2
9,14.6,0,9,13.4,1.2,9,14.6,1.2
9,14.6,0,9,14.6,1.2,10.2,14.6,0
10.2,13.4,0,9,14.6,0,10.2,14.6,0
10.2,13.6,1.2,10.2,13.4,0,10.2,14.6,0
10.2,14.6,1.2,10.2,13.6,1.2,10.2,14.6,0
10.2,14.6,0,9,14.6,1.2,10.2,14.6,1.2
9,14.6,1.2,9.96,13.6,1.2,10.2,14.6,1.2
10.2,14.6,1.2,9.96,13.6,1.2,10.2,13.6,1.2
9.96,13.6,2,10.2,13.6,1.2,9.96,13.6,1.2
9.96,13.6,2,10.2,13.6,2.2,10.2,13.6,1.2
9.96,13.6,2,9,13.6,2.2,10.2,13.6,2.2
9,13.4,0,9,14.6,0,10.2,13.4,0
9,13.4,0,9,13.4,1.2,9,14.6,0
10.4,13.4,1.2,10.4,13.4,0,11.6,13.4,0
11.36,13.4,1.2,10.4,13.4,1.2,11.6,13.4,0
11.36,13.4,2,11.36,13.4,1.2,11.6,13.4,0
11.6,13.4,2.2,11.36,13.4,2,11.6,13.4,0
11.6,13.4,2.2,11.6,13.4,0,11.6,13.6,1.2
11.6,13.6,1.2,11.6,13.6,2.2,11.6,13.4,2.2
11.6,13.6,2.2,10.4,13.6,2.2,11.6,13.4,2.2
10.4,13.6,2.2,10.4,13.4,2.2,11.6,13.4,2.2
10.4,13.4,2.2,10.4,13.4,2,11.6,13.4,2.2
10.4,13.4,2,11.36,13.4,2,11.6,13.4,2.2
10.4,13.6,2,11.36,13.4,2,10.4,13.4,2
10.4,13.4,2,10.4,13.4,2.2,10.4,13.6,2
10.4,13.6,2,10.4,13.4,2.2,10.4,13.6,2.2
10.4,13.6,2,10.4,13.6,2.2,11.36,13.6,2
11.36,13.6,2,11.36,13.4,2,10.4,13.6,2
11.36,13.6,2,11.36,13.6,1.2,11.36,13.4,2
11.36,13.4,2,11.36,13.6,1.2,11.36,13.4,1.2
11.36,13.4,1.2,11.36,13.6,1.2,10.4,14.6,1.2
10.4,13.4,1.2,11.36,13.4,1.2,10.4,14.6,1.2
10.4,14.6,0,10.4,13.4,1.2,10.4,14.6,1.2
10.4,14.6,0,10.4,14.6,1.2,11.6,14.6,0
11.6,13.4,0,10.4,14.6,0,11.6,14.6,0
11.6,13.6,1.2,11.6,13.4,0,11.6,14.6,0
11.6,14.6,1.2,11.6,13.6,1.2,11.6,14.6,0
11.6,14.6,0,10.4,14.6,1.2,11.6,14.6,1.2
10.4,14.6,1.2,11.36,13.6,1.2,11.6,14.6,1.2
11.6,14.6,1.2,11.36,13.6,1.2,11.6,13.6,1.2
11.36,13.6,2,11.6,13.6,1.2,11.36,13.6,1.2
11.36,13.6,2,11.6,13.6,2.2,11.6,13.6,1.2
11.36,13.6,2,10.4,13.6,2.2,11.6,13.6,2.2
10.4,13.4,0,10.4,14.6,0,11.6,13.4,0
10.4,13.4,0,10.4,13.4,1.2,10.4,14.6,0
10.4,12,1.2,10.4,12,0,11.6,12,0
11.36,12,1.2,10.4,12,1.2,11.6,12,0
11.36,12,2,11.36,12,1.2,11.6,12,0
11.6,12,2.2,11.36,12,2,11.6,12,0
11.6,12,2.2,11.6,12,0,11.6,12.2,1.2
11.6,12.2,1.2,11.6,12.2,2.2,11.6,12,2.2
11.6,12.2,2.2,10.4,12.2,2.2,11.6,12,2.2
10.4,12.2,2.2,10.4,12,2.2,11.6,12,2.2
10.4,12,2.2,10.4,12,2,11.6,12,2.2
10.4,12,2,11.36,12,2,11.6,12,2.2
10.4,12.2,2,11.36,12,2,10.4,12,2
10.4,12,2,10.4,12,2.2,10.4,12.2,2
10.4,12.2,2,10.4,12,2.2,10.4,12.2,2.2
10.4,12.2,2,10.4,12.2,2.2,11.36,12.2,2
11.36,12.2,2,11.36,12,2,10.4,12.2,2
11.36,12.2,2,11.36,12.2,1.2,11.36,12,2
11.36,12,2,11.36,12.2,1.2,11.36,12,1.2
11.36,12,1.2,11.36,12.2,1.2,10.4,13.2,1.2
10.4,12,1.2,11.36,12,1.2,10.4,13.2,1.2
10.4,13.2,0,10.4,12,1.2,10.4,13.2,1.2
10.4,13.2,0,10.4,13.2,1.2,11.6,13.2,0
11.6,12,0,10.4,13.2,0,11.6,13.2,0
11.6,12.2,1.2,11.6,12,0,11.6,13.2,0
11.6,13.2,1.2,11.6,12.2,1.2,11.6,13.2,0
11.6,13.2,0,10.4,13.2,1.2,11.6,13.2,1.2
10.4,13.2,1.2,11.36,12.2,1.2,11.6,13.2,1.2
11.6,13.2,1.2,11.36,12.2,1.2,11.6,12.2,1.2
11.36,12.2,2,11.6,12.2,1.2,11.36,12.2,1.2
11.36,12.2,2,11.6,12.2,2.2,11.6,12.2,1.2
11.36,12.2,2,10.4,12.2,2.2,11.6,12.2,2.2
10.4,12,0,10.4,13.2,0,11.6,12,0
10.4,12,0,10.4,12,1.2,10.4,13.2,0
9,12,1.2,9,12,0,10.2,12,0
9.96,12,1.2,9,12,1.2,10.2,12,0
9.96,12,2,9.96,12,1.2,10.2,12,0
10.2,12,2.2,9.96,12,2,10.2,12,0
10.2,12,2.2,10.2,12,0,10.2,12.2,1.2
10.2,12.2,1.2,10.2,12.2,2.2,10.2,12,2.2
10.2,12.2,2.2,9,12.2,2.2,10.2,12,2.2
9,12.2,2.2,9,12,2.2,10.2,12,2.2
9,12,2.2,9,12,2,10.2,12,2.2
9,12,2,9.96,12,2,10.2,12,2.2
9,12.2,2,9.96,12,2,9,12,2
9,12,2,9,12,2.2,9,12.2,2
9,12.2,2,9,12,2.2,9,12.2,2.2
9,12.2,2,9,12.2,2.2,9.96,12.2,2
9.96,12.2,2,9.96,12,2,9,12.2,2
9.96,12.2,2,9.96,12.2,1.2,9.96,12,2
9.96,12,2,9.96,12.2,1.2,9.96,12,1.2
9.96,12,1.2,9.96,12.2,1.2,9,13.2,1.2
9,12,1.2,9.96,12,1.2,9,13.2,1.2
9,13.2,0,9,12,1.2,9,13.2,1.2
9,13.2,0,9,13.2,1.2,10.2,13.2,0
10.2,12,0,9,13.2,0,10.2,13.2,0
10.2,12.2,1.2,10.2,12,0,10.2,13.2,0
10.2,13.2,1.2,10.2,12.2,1.2,10.2,13.2,0
10.2,13.2,0,9,13.2,1.2,10.2,13.2,1.2
9,13.2,1.2,9.96,12.2,1.2,10.2,13.2,1.2
10.2,13.2,1.2,9.96,12.2,1.2,10.2,12.2,1.2
9.96,12.2,2,10.2,12.2,1.2,9.96,12.2,1.2
9.96,12.2,2,10.2,12.2,2.2,10.2,12.2,1.2
9.96,12.2,2,9,12.2,2.2,10.2,12.2,2.2
9,12,0,9,13.2,0,10.2,12,0
9,12,0,9,12,1.2,9,13.2,0
9,9.4,1.2,9,9.4,0,10.2,9.4,0
9.96,9.4,1.2,9,9.4,1.2,10.2,9.4,0
9.96,9.4,2,9.96,9.4,1.2,10.2,9.4,0
10.2,9.4,2.2,9.96,9.4,2,10.2,9.4,0
10.2,9.4,2.2,10.2,9.4,0,10.2,9.6,1.2
10.2,9.6,1.2,10.2,9.6,2.2,10.2,9.4,2.2
10.2,9.6,2.2,9,9.6,2.2,10.2,9.4,2.2
9,9.6,2.2,9,9.4,2.2,10.2,9.4,2.2
9,9.4,2.2,9,9.4,2,10.2,9.4,2.2
9,9.4,2,9.96,9.4,2,10.2,9.4,2.2
9,9.6,2,9.96,9.4,2,9,9.4,2
9,9.4,2,9,9.4,2.2,9,9.6,2
9,9.6,2,9,9.4,2.2,9,9.6,2.2
9,9.6,2,9,9.6,2.2,9.96,9.6,2
9.96,9.6,2,9.96,9.4,2,9,9.6,2
9.96,9.6,2,9.96,9.6,1.2,9.96,9.4,2
9.96,9.4,2,9.96,9.6,1.2,9.96,9.4,1.2
9.96,9.4,1.2,9.96,9.6,1.2,9,10.6,1.2
9,9.4,1.2,9.96,9.4,1.2,9,10.6,1.2
9,10.6,0,9,9.4,1.2,9,10.6,1.2
9,10.6,0,9,10.6,1.2,10.2,10.6,0
10.2,9.4,0,9,10.6,0,10.2,10.6,0
10.2,9.6,1.2,10.2,9.4,0,10.2,10.6,0
10.2,10.6,1.2,10.2,9.6,1.2,10.2,10.6,0
10.2,10.6,0,9,10.6,1.2,10.2,10.6,1.2
9,10.6,1.2,9.96,9.6,1.2,10.2,10.6,1.2
10.2,10.6,1.2,9.96,9.6,1.2,10.2,9.6,1.2
9.96,9.6,2,10.2,9.6,1.2,9.96,9.6,1.2
9.96,9.6,2,10.2,9.6,2.2,10.2,9.6,1.2
9.96,9.6,2,9,9.6,2.2,10.2,9.6,2.2
9,9.4,0,9,10.6,0,10.2,9.4,0
9,9.4,0,9,9.4,1.2,9,10.6,0
10.4,9.4,1.2,10.4,9.4,0,11.6,9.4,0
11.36,9.4,1.2,10.4,9.4,1.2,11.6,9.4,0
11.36,9.4,2,11.36,9.4,1.2,11.6,9.4,0
11.6,9.4,2.2,11.36,9.4,2,11.6,9.4,0
11.6,9.4,2.2,11.6,9.4,0,11.6,9.6,1.2
11.6,9.6,1.2,11.6,9.6,2.2,11.6,9.4,2.2
11.6,9.6,2.2,10.4,9.6,2.2,11.6,9.4,2.2
10.4,9.6,2.2,10.4,9.4,2.2,11.6,9.4,2.2
10.4,9.4,2.2,10.4,9.4,2,11.6,9.4,2.2
10.4,9.4,2,11.36,9.4,2,11.6,9.4,2.2
10.4,9.6,2,11.36,9.4,2,10.4,9.4,2
10.4,9.4,2,10.4,9.4,2.2,10.4,9.6,2
10.4,9.6,2,10.4,9.4,2.2,10.4,9.6,2.2
10.4,9.6,2,10.4,9.6,2.2,11.36,9.6,2
11.36,9.6,2,11.36,9.4,2,10.4,9.6,2
11.36,9.6,2,11.36,9.6,1.2,11.36,9.4,2
11.36,9.4,2,11.36,9.6,1.2,11.36,9.4,1.2
11.36,9.4,1.2,11.36,9.6,1.2,10.4,10.6,1.2
10.4,9.4,1.2,11.36,9.4,1.2,10.4,10.6,1.2
10.4,10.6,0,10.4,9.4,1.2,10.4,10.6,1.2
10.4,10.6,0,10.4,10.6,1.2,11.6,10.6,0
11.6,9.4,0,10.4,10.6,0,11.6,10.6,0
11.6,9.6,1.2,11.6,9.4,0,11.6,10.6,0
11.6,10.6,1.2,11.6,9.6,1.2,11.6,10.6,0
11.6,10.6,0,10.4,10.6,1.2,11.6,10.6,1.2
10.4,10.6,1.2,11.36,9.6,1.2,11.6,10.6,1.2
11.6,10.6,1.2,11.36,9.6,1.2,11.6,9.6,1.2
11.36,9.6,2,11.6,9.6,1.2,11.36,9.6,1.2
11.36,9.6,2,11.6,9.6,2.2,11.6,9.6,1.2
11.36,9.6,2,10.4,9.6,2.2,11.6,9.6,2.2
10.4,9.4,0,10.4,10.6,0,11.6,9.4,0
10.4,9.4,0,10.4,9.4,1.2,10.4,10.6,0
10.4,8,1.2,10.4,8,0,11.6,8,0
11.36,8,1.2,10.4,8,1.2,11.6,8,0
11.36,8,2,11.36,8,1.2,11.6,8,0
11.6,8,2.2,11.36,8,2,11.6,8,0
11.6,8,2.2,11.6,8,0,11.6,8.2,1.2
11.6,8.2,1.2,11.6,8.2,2.2,11.6,8,2.2
11.6,8.2,2.2,10.4,8.2,2.2,11.6,8,2.2
10.4,8.2,2.2,10.4,8,2.2,11.6,8,2.2
10.4,8,2.2,10.4,8,2,11.6,8,2.2
10.4,8,2,11.36,8,2,11.6,8,2.2
10.4,8.2,2,11.36,8,2,10.4,8,2
10.4,8,2,10.4,8,2.2,10.4,8.2,2
10.4,8.2,2,10.4,8,2.2,10.4,8.2,2.2
10.4,8.2,2,10.4,8.2,2.2,11.36,8.2,2
11.36,8.2,2,11.36,8,2,10.4,8.2,2
11.36,8.2,2,11.36,8.2,1.2,11.36,8,2
11.36,8,2,11.36,8.2,1.2,11.36,8,1.2
11.36,8,1.2,11.36,8.2,1.2,10.4,9.2,1.2
10.4,8,1.2,11.36,8,1.2,10.4,9.2,1.2
10.4,9.2,0,10.4,8,1.2,10.4,9.2,1.2
10.4,9.2,0,10.4,9.2,1.2,11.6,9.2,0
11.6,8,0,10.4,9.2,0,11.6,9.2,0
11.6,8.2,1.2,11.6,8,0,11.6,9.2,0
11.6,9.2,1.2,11.6,8.2,1.2,11.6,9.2,0
11.6,9.2,0,10.4,9.2,1.2,11.6,9.2,1.2
10.4,9.2,1.2,11.36,8.2,1.2,11.6,9.2,1.2
11.6,9.2,1.2,11.36,8.2,1.2,11.6,8.2,1.2
11.36,8.2,2,11.6,8.2,1.2,11.36,8.2,1.2
11.36,8.2,2,11.6,8.2,2.2,11.6,8.2,1.2
11.36,8.2,2,10.4,8.2,2.2,11.6,8.2,2.2
10.4,8,0,10.4,9.2,0,11.6,8,0
10.4,8,0,10.4,8,1.2,10.4,9.2,0
9,8,1.2,9,8,0,10.2,8,0
9.96,8,1.2,9,8,1.2,10.2,8,0
9.96,8,2,9.96,8,1.2,10.2,8,0
10.2,8,2.2,9.96,8,2,10.2,8,0
10.2,8,2.2,10.2,8,0,10.2,8.2,1.2
10.2,8.2,1.2,10.2,8.2,2.2,10.2,8,2.2
10.2,8.2,2.2,9,8.2,2.2,10.2,8,2.2
9,8.2,2.2,9,8,2.2,10.2,8,2.2
9,8,2.2,9,8,2,10.2,8,2.2
9,8,2,9.96,8,2,10.2,8,2.2
9,8.2,2,9.96,8,2,9,8,2
9,8,2,9,8,2.2,9,8.2,2
9,8.2,2,9,8,2.2,9,8.2,2.2
9,8.2,2,9,8.2,2.2,9.96,8.2,2
9.96,8.2,2,9.96,8,2,9,8.2,2
9.96,8.2,2,9.96,8.2,1.2,9.96,8,2
9.96,8,2,9.96,8.2,1.2,9.96,8,1.2
9.96,8,1.2,9.96,8.2,1.2,9,9.2,1.2
9,8,1.2,9.96,8,1.2,9,9.2,1.2
9,9.2,0,9,8,1.2,9,9.2,1.2
9,9.2,0,9,9.2,1.2,10.2,9.2,0
10.2,8,0,9,9.2,0,10.2,9.2,0
10.2,8.2,1.2,10.2,8,0,10.2,9.2,0
10.2,9.2,1.2,10.2,8.2,1.2,10.2,9.2,0
10.2,9.2,0,9,9.2,1.2,10.2,9.2,1.2
9,9.2,1.2,9.96,8.2,1.2,10.2,9.2,1.2
10.2,9.2,1.2,9.96,8.2,1.2,10.2,8.2,1.2
9.96,8.2,2,10.2,8.2,1.2,9.96,8.2,1.2
9.96,8.2,2,10.2,8.2,2.2,10.2,8.2,1.2
9.96,8.2,2,9,8.2,2.2,10.2,8.2,2.2
9,8,0,9,9.2,0,10.2,8,0
9,8,0,9,8,1.2,9,9.2,0
13,8,1.2,13,8,0,14.2,8,0
13.96,8,1.2,13,8,1.2,14.2,8,0
13.96,8,2,13.96,8,1.2,14.2,8,0
14.2,8,2.2,13.96,8,2,14.2,8,0
14.2,8,2.2,14.2,8,0,14.2,8.2,1.2
14.2,8.2,1.2,14.2,8.2,2.2,14.2,8,2.2
14.2,8.2,2.2,13,8.2,2.2,14.2,8,2.2
13,8.2,2.2,13,8,2.2,14.2,8,2.2
13,8,2.2,13,8,2,14.2,8,2.2
13,8,2,13.96,8,2,14.2,8,2.2
13,8.2,2,13.96,8,2,13,8,2
13,8,2,13,8,2.2,13,8.2,2
13,8.2,2,13,8,2.2,13,8.2,2.2
13,8.2,2,13,8.2,2.2,13.96,8.2,2
13.96,8.2,2,13.96,8,2,13,8.2,2
13.96,8.2,2,13.96,8.2,1.2,13.96,8,2
13.96,8,2,13.96,8.2,1.2,13.96,8,1.2
13.96,8,1.2,13.96,8.2,1.2,13,9.2,1.2
13,8,1.2,13.96,8,1.2,13,9.2,1.2
13,9.2,0,13,8,1.2,13,9.2,1.2
13,9.2,0,13,9.2,1.2,14.2,9.2,0
14.2,8,0,13,9.2,0,14.2,9.2,0
14.2,8.2,1.2,14.2,8,0,14.2,9.2,0
14.2,9.2,1.2,14.2,8.2,1.2,14.2,9.2,0
14.2,9.2,0,13,9.2,1.2,14.2,9.2,1.2
13,9.2,1.2,13.96,8.2,1.2,14.2,9.2,1.2
14.2,9.2,1.2,13.96,8.2,1.2,14.2,8.2,1.2
13.96,8.2,2,14.2,8.2,1.2,13.96,8.2,1.2
13.96,8.2,2,14.2,8.2,2.2,14.2,8.2,1.2
13.96,8.2,2,13,8.2,2.2,14.2,8.2,2.2
13,8,0,13,9.2,0,14.2,8,0
13,8,0,13,8,1.2,13,9.2,0
14.4,8,1.2,14.4,8,0,15.6,8,0
15.36,8,1.2,14.4,8,1.2,15.6,8,0
15.36,8,2,15.36,8,1.2,15.6,8,0
15.6,8,2.2,15.36,8,2,15.6,8,0
15.6,8,2.2,15.6,8,0,15.6,8.2,1.2
15.6,8.2,1.2,15.6,8.2,2.2,15.6,8,2.2
15.6,8.2,2.2,14.4,8.2,2.2,15.6,8,2.2
14.4,8.2,2.2,14.4,8,2.2,15.6,8,2.2
14.4,8,2.2,14.4,8,2,15.6,8,2.2
14.4,8,2,15.36,8,2,15.6,8,2.2
14.4,8.2,2,15.36,8,2,14.4,8,2
14.4,8,2,14.4,8,2.2,14.4,8.2,2
14.4,8.2,2,14.4,8,2.2,14.4,8.2,2.2
14.4,8.2,2,14.4,8.2,2.2,15.36,8.2,2
15.36,8.2,2,15.36,8,2,14.4,8.2,2
15.36,8.2,2,15.36,8.2,1.2,15.36,8,2
15.36,8,2,15.36,8.2,1.2,15.36,8,1.2
15.36,8,1.2,15.36,8.2,1.2,14.4,9.2,1.2
14.4,8,1.2,15.36,8,1.2,14.4,9.2,1.2
14.4,9.2,0,14.4,8,1.2,14.4,9.2,1.2
14.4,9.2,0,14.4,9.2,1.2,15.6,9.2,0
15.6,8,0,14.4,9.2,0,15.6,9.2,0
15.6,8.2,1.2,15.6,8,0,15.6,9.2,0
15.6,9.2,1.2,15.6,8.2,1.2,15.6,9.2,0
15.6,9.2,0,14.4,9.2,1.2,15.6,9.2,1.2
14.4,9.2,1.2,15.36,8.2,1.2,15.6,9.2,1.2
15.6,9.2,1.2,15.36,8.2,1.2,15.6,8.2,1.2
15.36,8.2,2,15.6,8.2,1.2,15.36,8.2,1.2
15.36,8.2,2,15.6,8.2,2.2,15.6,8.2,1.2
15.36,8.2,2,14.4,8.2,2.2,15.6,8.2,2.2
14.4,8,0,14.4,9.2,0,15.6,8,0
14.4,8,0,14.4,8,1.2,14.4,9.2,0
14.4,9.4,1.2,14.4,9.4,0,15.6,9.4,0
15.36,9.4,1.2,14.4,9.4,1.2,15.6,9.4,0
15.36,9.4,2,15.36,9.4,1.2,15.6,9.4,0
15.6,9.4,2.2,15.36,9.4,2,15.6,9.4,0
15.6,9.4,2.2,15.6,9.4,0,15.6,9.6,1.2
15.6,9.6,1.2,15.6,9.6,2.2,15.6,9.4,2.2
15.6,9.6,2.2,14.4,9.6,2.2,15.6,9.4,2.2
14.4,9.6,2.2,14.4,9.4,2.2,15.6,9.4,2.2
14.4,9.4,2.2,14.4,9.4,2,15.6,9.4,2.2
14.4,9.4,2,15.36,9.4,2,15.6,9.4,2.2
14.4,9.6,2,15.36,9.4,2,14.4,9.4,2
14.4,9.4,2,14.4,9.4,2.2,14.4,9.6,2
14.4,9.6,2,14.4,9.4,2.2,14.4,9.6,2.2
14.4,9.6,2,14.4,9.6,2.2,15.36,9.6,2
15.36,9.6,2,15.36,9.4,2,14.4,9.6,2
15.36,9.6,2,15.36,9.6,1.2,15.36,9.4,2
15.36,9.4,2,15.36,9.6,1.2,15.36,9.4,1.2
15.36,9.4,1.2,15.36,9.6,1.2,14.4,10.6,1.2
14.4,9.4,1.2,15.36,9.4,1.2,14.4,10.6,1.2
14.4,10.6,0,14.4,9.4,1.2,14.4,10.6,1.2
14.4,10.6,0,14.4,10.6,1.2,15.6,10.6,0
15.6,9.4,0,14.4,10.6,0,15.6,10.6,0
15.6,9.6,1.2,15.6,9.4,0,15.6,10.6,0
15.6,10.6,1.2,15.6,9.6,1.2,15.6,10.6,0
15.6,10.6,0,14.4,10.6,1.2,15.6,10.6,1.2
14.4,10.6,1.2,15.36,9.6,1.2,15.6,10.6,1.2
15.6,10.6,1.2,15.36,9.6,1.2,15.6,9.6,1.2
15.36,9.6,2,15.6,9.6,1.2,15.36,9.6,1.2
15.36,9.6,2,15.6,9.6,2.2,15.6,9.6,1.2
15.36,9.6,2,14.4,9.6,2.2,15.6,9.6,2.2
14.4,9.4,0,14.4,10.6,0,15.6,9.4,0
14.4,9.4,0,14.4,9.4,1.2,14.4,10.6,0
13,9.4,1.2,13,9.4,0,14.2,9.4,0
13.96,9.4,1.2,13,9.4,1.2,14.2,9.4,0
13.96,9.4,2,13.96,9.4,1.2,14.2,9.4,0
14.2,9.4,2.2,13.96,9.4,2,14.2,9.4,0
14.2,9.4,2.2,14.2,9.4,0,14.2,9.6,1.2
14.2,9.6,1.2,14.2,9.6,2.2,14.2,9.4,2.2
14.2,9.6,2.2,13,9.6,2.2,14.2,9.4,2.2
13,9.6,2.2,13,9.4,2.2,14.2,9.4,2.2
13,9.4,2.2,13,9.4,2,14.2,9.4,2.2
13,9.4,2,13.96,9.4,2,14.2,9.4,2.2
13,9.6,2,13.96,9.4,2,13,9.4,2
13,9.4,2,13,9.4,2.2,13,9.6,2
13,9.6,2,13,9.4,2.2,13,9.6,2.2
13,9.6,2,13,9.6,2.2,13.96,9.6,2
13.96,9.6,2,13.96,9.4,2,13,9.6,2
13.96,9.6,2,13.96,9.6,1.2,13.96,9.4,2
13.96,9.4,2,13.96,9.6,1.2,13.96,9.4,1.2
13.96,9.4,1.2,13.96,9.6,1.2,13,10.6,1.2
13,9.4,1.2,13.96,9.4,1.2,13,10.6,1.2
13,10.6,0,13,9.4,1.2,13,10.6,1.2
13,10.6,0,13,10.6,1.2,14.2,10.6,0
14.2,9.4,0,13,10.6,0,14.2,10.6,0
14.2,9.6,1.2,14.2,9.4,0,14.2,10.6,0
14.2,10.6,1.2,14.2,9.6,1.2,14.2,10.6,0
14.2,10.6,0,13,10.6,1.2,14.2,10.6,1.2
13,10.6,1.2,13.96,9.6,1.2,14.2,10.6,1.2
14.2,10.6,1.2,13.96,9.6,1.2,14.2,9.6,1.2
13.96,9.6,2,14.2,9.6,1.2,13.96,9.6,1.2
13.96,9.6,2,14.2,9.6,2.2,14.2,9.6,1.2
13.96,9.6,2,13,9.6,2.2,14.2,9.6,2.2
13,9.4,0,13,10.6,0,14.2,9.4,0
13,9.4,0,13,9.4,1.2,13,10.6,0
13,12,1.2,13,12,0,14.2,12,0
13.96,12,1.2,13,12,1.2,14.2,12,0
13.96,12,2,13.96,12,1.2,14.2,12,0
14.2,12,2.2,13.96,12,2,14.2,12,0
14.2,12,2.2,14.2,12,0,14.2,12.2,1.2
